ENSP,ENSG
ENSP00000361625,ENSG00000167130
ENSP00000384043,ENSG00000167130
ENSP00000403278,ENSG00000167130
ENSP00000454536,ENSG00000197943
ENSP00000455533,ENSG00000197943
ENSP00000482457,ENSG00000197943
ENSP00000513337,ENSG00000197943
ENSP00000513338,ENSG00000197943
ENSP00000513339,ENSG00000197943
ENSP00000513340,ENSG00000197943
ENSP00000513346,ENSG00000197943
ENSP00000513347,ENSG00000197943
ENSP00000513348,ENSG00000197943
ENSP00000513349,ENSG00000197943
ENSP00000513350,ENSG00000197943
ENSP00000513351,ENSG00000197943
ENSP00000513352,ENSG00000197943
ENSP00000513353,ENSG00000197943
ENSP00000513354,ENSG00000197943
ENSP00000513357,ENSG00000197943
ENSP00000520637,ENSG00000197943
ENSP00000520638,ENSG00000197943
ENSP00000334750,ENSG00000186334
ENSP00000366942,ENSG00000186334
ENSP00000286353,ENSG00000155893
ENSP00000376733,ENSG00000155893
ENSP00000421271,ENSG00000155893
ENSP00000422558,ENSG00000155893
ENSP00000422901,ENSG00000155893
ENSP00000423702,ENSG00000155893
ENSP00000425264,ENSG00000155893
ENSP00000426348,ENSG00000155893
ENSP00000426877,ENSG00000155893
ENSP00000426956,ENSG00000155893
ENSP00000490114,ENSG00000155893
ENSP00000490743,ENSG00000155893
ENSP00000490861,ENSG00000155893
ENSP00000486619,ENSG00000100197
ENSP00000487281,ENSG00000100197
ENSP00000493682,ENSG00000100197
ENSP00000490398,ENSG00000100197
ENSP00000493632,ENSG00000100197
ENSP00000476021,ENSG00000100197
ENSP00000488991,ENSG00000100197
ENSP00000489103,ENSG00000100197
ENSP00000493804,ENSG00000100197
ENSP00000351927,ENSG00000100197
ENSP00000353241,ENSG00000100197
ENSP00000496150,ENSG00000100197
ENSP00000479867,ENSG00000100197
ENSP00000483677,ENSG00000100197
ENSP00000487214,ENSG00000100197
ENSP00000255977,ENSG00000133606
ENSP00000416369,ENSG00000133606
ENSP00000417346,ENSG00000133606
ENSP00000417640,ENSG00000133606
ENSP00000417863,ENSG00000133606
ENSP00000417907,ENSG00000133606
ENSP00000418588,ENSG00000133606
ENSP00000418620,ENSG00000133606
ENSP00000418864,ENSG00000133606
ENSP00000419259,ENSG00000133606
ENSP00000419695,ENSG00000133606
ENSP00000419843,ENSG00000133606
ENSP00000419894,ENSG00000133606
ENSP00000477912,ENSG00000278540
ENSP00000478547,ENSG00000278540
ENSP00000479621,ENSG00000278540
ENSP00000480371,ENSG00000278540
ENSP00000481900,ENSG00000278540
ENSP00000482064,ENSG00000278540
ENSP00000482269,ENSG00000278540
ENSP00000482368,ENSG00000278540
ENSP00000482498,ENSG00000278540
ENSP00000483300,ENSG00000278540
ENSP00000483696,ENSG00000278540
ENSP00000483852,ENSG00000278540
ENSP00000483969,ENSG00000278540
ENSP00000484948,ENSG00000278540
ENSP00000478577,ENSG00000278540
ENSP00000478588,ENSG00000278540
ENSP00000479901,ENSG00000278540
ENSP00000480031,ENSG00000278540
ENSP00000483674,ENSG00000278540
ENSP00000487874,ENSG00000278540
ENSP00000487997,ENSG00000278540
ENSP00000488112,ENSG00000278540
ENSP00000488139,ENSG00000278540
ENSP00000488145,ENSG00000278540
ENSP00000488223,ENSG00000278540
ENSP00000488724,ENSG00000278540
ENSP00000488774,ENSG00000278540
ENSP00000488846,ENSG00000278540
ENSP00000313811,ENSG00000136878
ENSP00000351122,ENSG00000136878
ENSP00000361506,ENSG00000136878
ENSP00000350265,ENSG00000154269
ENSP00000350964,ENSG00000154269
ENSP00000406261,ENSG00000154269
ENSP00000408642,ENSG00000154269
ENSP00000415589,ENSG00000154269
ENSP00000406046,ENSG00000062822
ENSP00000469115,ENSG00000062822
ENSP00000469308,ENSG00000062822
ENSP00000470726,ENSG00000062822
ENSP00000472445,ENSG00000062822
ENSP00000472600,ENSG00000062822
ENSP00000472607,ENSG00000062822
ENSP00000473052,ENSG00000062822
ENSP00000481858,ENSG00000062822
ENSP00000495618,ENSG00000062822
ENSP00000496078,ENSG00000062822
ENSP00000510052,ENSG00000062822
ENSP00000258317,ENSG00000135838
ENSP00000356523,ENSG00000135838
ENSP00000356524,ENSG00000135838
ENSP00000356525,ENSG00000135838
ENSP00000356526,ENSG00000135838
ENSP00000482415,ENSG00000135838
ENSP00000359118,ENSG00000184343
ENSP00000359119,ENSG00000184343
ENSP00000359122,ENSG00000184343
ENSP00000359126,ENSG00000184343
ENSP00000377376,ENSG00000184343
ENSP00000402300,ENSG00000184343
ENSP00000406166,ENSG00000184343
ENSP00000420058,ENSG00000184343
ENSP00000359526,ENSG00000155287
ENSP00000399102,ENSG00000155287
ENSP00000514886,ENSG00000155287
ENSP00000514887,ENSG00000155287
ENSP00000514888,ENSG00000155287
ENSP00000514889,ENSG00000155287
ENSP00000514890,ENSG00000155287
ENSP00000514891,ENSG00000155287
ENSP00000308485,ENSG00000113448
ENSP00000321739,ENSG00000113448
ENSP00000345502,ENSG00000113448
ENSP00000351800,ENSG00000113448
ENSP00000353152,ENSG00000113448
ENSP00000384806,ENSG00000113448
ENSP00000421013,ENSG00000113448
ENSP00000421829,ENSG00000113448
ENSP00000423094,ENSG00000113448
ENSP00000423555,ENSG00000113448
ENSP00000424281,ENSG00000113448
ENSP00000424852,ENSG00000113448
ENSP00000425605,ENSG00000113448
ENSP00000425910,ENSG00000113448
ENSP00000425917,ENSG00000113448
ENSP00000490821,ENSG00000113448
ENSP00000369442,ENSG00000133116
ENSP00000333212,ENSG00000155016
ENSP00000423667,ENSG00000155016
ENSP00000343535,ENSG00000187555
ENSP00000371310,ENSG00000187555
ENSP00000439272,ENSG00000187555
ENSP00000454362,ENSG00000187555
ENSP00000454795,ENSG00000187555
ENSP00000455719,ENSG00000187555
ENSP00000456150,ENSG00000187555
ENSP00000456258,ENSG00000187555
ENSP00000457237,ENSG00000187555
ENSP00000457815,ENSG00000187555
ENSP00000458027,ENSG00000187555
ENSP00000459594,ENSG00000187555
ENSP00000501290,ENSG00000187555
ENSP00000261024,ENSG00000138449
ENSP00000390005,ENSG00000138449
ENSP00000392730,ENSG00000138449
ENSP00000396134,ENSG00000138449
ENSP00000413549,ENSG00000138449
ENSP00000351695,ENSG00000187021
ENSP00000431207,ENSG00000187021
ENSP00000431406,ENSG00000187021
ENSP00000433785,ENSG00000187021
ENSP00000433933,ENSG00000187021
ENSP00000434159,ENSG00000187021
ENSP00000434549,ENSG00000187021
ENSP00000436123,ENSG00000187021
ENSP00000437263,ENSG00000187021
ENSP00000517518,ENSG00000187021
ENSP00000517519,ENSG00000187021
ENSP00000517520,ENSG00000187021
ENSP00000517521,ENSG00000187021
ENSP00000517522,ENSG00000187021
ENSP00000517523,ENSG00000187021
ENSP00000517524,ENSG00000187021
ENSP00000517525,ENSG00000187021
ENSP00000517526,ENSG00000187021
ENSP00000265428,ENSG00000123124
ENSP00000427793,ENSG00000123124
ENSP00000429076,ENSG00000123124
ENSP00000430228,ENSG00000123124
ENSP00000351981,ENSG00000164023
ENSP00000378176,ENSG00000164023
ENSP00000378178,ENSG00000164023
ENSP00000428176,ENSG00000164023
ENSP00000428294,ENSG00000164023
ENSP00000430172,ENSG00000164023
ENSP00000508566,ENSG00000164023
ENSP00000422097,ENSG00000230430
ENSP00000299022,ENSG00000166035
ENSP00000348425,ENSG00000166035
ENSP00000395002,ENSG00000166035
ENSP00000395569,ENSG00000166035
ENSP00000252675,ENSG00000130383
ENSP00000466880,ENSG00000130383
ENSP00000219919,ENSG00000103569
ENSP00000452673,ENSG00000103569
ENSP00000266771,ENSG00000139370
ENSP00000365930,ENSG00000139370
ENSP00000365935,ENSG00000139370
ENSP00000358514,ENSG00000163393
ENSP00000358515,ENSG00000163393
ENSP00000254190,ENSG00000131873
ENSP00000496160,ENSG00000131873
ENSP00000285199,ENSG00000154914
ENSP00000458963,ENSG00000154914
ENSP00000459328,ENSG00000154914
ENSP00000477318,ENSG00000154914
ENSP00000292432,ENSG00000160883
ENSP00000422169,ENSG00000160883
ENSP00000424632,ENSG00000160883
ENSP00000427000,ENSG00000160883
ENSP00000270172,ENSG00000142182
ENSP00000400242,ENSG00000142182
ENSP00000486001,ENSG00000142182
ENSP00000247933,ENSG00000127415
ENSP00000422952,ENSG00000127415
ENSP00000424847,ENSG00000127415
ENSP00000425081,ENSG00000127415
ENSP00000289575,ENSG00000137491
ENSP00000388912,ENSG00000137491
ENSP00000389653,ENSG00000137491
ENSP00000431192,ENSG00000137491
ENSP00000431324,ENSG00000137491
ENSP00000432889,ENSG00000137491
ENSP00000433872,ENSG00000137491
ENSP00000434112,ENSG00000137491
ENSP00000434742,ENSG00000137491
ENSP00000435384,ENSG00000137491
ENSP00000436324,ENSG00000137491
ENSP00000436513,ENSG00000137491
ENSP00000487866,ENSG00000129951
ENSP00000488138,ENSG00000129951
ENSP00000488788,ENSG00000129951
ENSP00000352962,ENSG00000129951
ENSP00000430297,ENSG00000129951
ENSP00000430544,ENSG00000129951
ENSP00000466122,ENSG00000129951
ENSP00000312939,ENSG00000119537
ENSP00000467962,ENSG00000119537
ENSP00000468203,ENSG00000119537
ENSP00000494352,ENSG00000119537
ENSP00000494878,ENSG00000119537
ENSP00000496260,ENSG00000119537
ENSP00000493481,ENSG00000139914
ENSP00000493961,ENSG00000139914
ENSP00000267426,ENSG00000139914
ENSP00000453741,ENSG00000139914
ENSP00000226299,ENSG00000002549
ENSP00000424724,ENSG00000002549
ENSP00000476028,ENSG00000002549
ENSP00000481000,ENSG00000002549
ENSP00000353224,ENSG00000072274
ENSP00000376197,ENSG00000072274
ENSP00000390133,ENSG00000072274
ENSP00000402839,ENSG00000072274
ENSP00000513645,ENSG00000072274
ENSP00000513646,ENSG00000072274
ENSP00000513647,ENSG00000072274
ENSP00000513648,ENSG00000072274
ENSP00000513649,ENSG00000072274
ENSP00000513650,ENSG00000072274
ENSP00000513651,ENSG00000072274
ENSP00000513652,ENSG00000072274
ENSP00000513653,ENSG00000072274
ENSP00000513654,ENSG00000072274
ENSP00000513655,ENSG00000072274
ENSP00000513656,ENSG00000072274
ENSP00000255266,ENSG00000132915
ENSP00000478060,ENSG00000132915
ENSP00000340707,ENSG00000068383
ENSP00000357582,ENSG00000068383
ENSP00000357583,ENSG00000068383
ENSP00000390749,ENSG00000068383
ENSP00000390936,ENSG00000068383
ENSP00000333266,ENSG00000182179
ENSP00000341408,ENSG00000100997
ENSP00000365725,ENSG00000100997
ENSP00000413311,ENSG00000100997
ENSP00000459121,ENSG00000100997
ENSP00000459278,ENSG00000100997
ENSP00000459495,ENSG00000100997
ENSP00000460249,ENSG00000100997
ENSP00000460950,ENSG00000100997
ENSP00000499839,ENSG00000100997
ENSP00000499868,ENSG00000100997
ENSP00000499945,ENSG00000100997
ENSP00000499949,ENSG00000100997
ENSP00000500062,ENSG00000100997
ENSP00000500106,ENSG00000100997
ENSP00000500208,ENSG00000100997
ENSP00000500257,ENSG00000100997
ENSP00000500286,ENSG00000100997
ENSP00000500290,ENSG00000100997
ENSP00000500316,ENSG00000100997
ENSP00000500451,ENSG00000100997
ENSP00000500514,ENSG00000100997
ENSP00000500550,ENSG00000100997
ENSP00000229239,ENSG00000111640
ENSP00000380065,ENSG00000111640
ENSP00000380067,ENSG00000111640
ENSP00000380068,ENSG00000111640
ENSP00000380070,ENSG00000111640
ENSP00000478864,ENSG00000111640
ENSP00000257177,ENSG00000134744
ENSP00000348063,ENSG00000134744
ENSP00000360599,ENSG00000134744
ENSP00000432328,ENSG00000134744
ENSP00000432475,ENSG00000134744
ENSP00000433486,ENSG00000134744
ENSP00000433711,ENSG00000134744
ENSP00000434367,ENSG00000134744
ENSP00000434674,ENSG00000134744
ENSP00000435256,ENSG00000134744
ENSP00000435568,ENSG00000134744
ENSP00000435700,ENSG00000134744
ENSP00000436810,ENSG00000134744
ENSP00000437091,ENSG00000134744
ENSP00000298223,ENSG00000165457
ENSP00000321957,ENSG00000165457
ENSP00000405638,ENSG00000165457
ENSP00000414094,ENSG00000165457
ENSP00000438568,ENSG00000165457
ENSP00000440337,ENSG00000165457
ENSP00000441547,ENSG00000165457
ENSP00000443307,ENSG00000165457
ENSP00000444794,ENSG00000165457
ENSP00000377399,ENSG00000157593
ENSP00000377401,ENSG00000157593
ENSP00000440340,ENSG00000157593
ENSP00000443845,ENSG00000157593
ENSP00000480681,ENSG00000157593
ENSP00000230036,ENSG00000112293
ENSP00000251473,ENSG00000105520
ENSP00000466698,ENSG00000105520
ENSP00000466898,ENSG00000105520
ENSP00000467807,ENSG00000105520
ENSP00000510269,ENSG00000105520
ENSP00000309259,ENSG00000023330
ENSP00000378416,ENSG00000023330
ENSP00000417352,ENSG00000023330
ENSP00000417719,ENSG00000023330
ENSP00000418779,ENSG00000023330
ENSP00000419423,ENSG00000023330
ENSP00000316924,ENSG00000154930
ENSP00000365916,ENSG00000154930
ENSP00000388793,ENSG00000154930
ENSP00000439304,ENSG00000154930
ENSP00000227880,ENSG00000110446
ENSP00000437908,ENSG00000110446
ENSP00000439535,ENSG00000110446
ENSP00000441559,ENSG00000110446
ENSP00000441694,ENSG00000110446
ENSP00000445773,ENSG00000110446
ENSP00000505011,ENSG00000110446
ENSP00000505077,ENSG00000110446
ENSP00000506057,ENSG00000110446
ENSP00000506396,ENSG00000110446
ENSP00000296783,ENSG00000164329
ENSP00000393412,ENSG00000164329
ENSP00000397563,ENSG00000164329
ENSP00000421966,ENSG00000164329
ENSP00000476119,ENSG00000272325
ENSP00000300688,ENSG00000167283
ENSP00000434865,ENSG00000167283
ENSP00000496895,ENSG00000167283
ENSP00000497243,ENSG00000167283
ENSP00000508984,ENSG00000167283
ENSP00000509125,ENSG00000167283
ENSP00000510436,ENSG00000167283
ENSP00000355493,ENSG00000035687
ENSP00000315013,ENSG00000095321
ENSP00000377045,ENSG00000095321
ENSP00000390571,ENSG00000095321
ENSP00000394420,ENSG00000095321
ENSP00000395458,ENSG00000095321
ENSP00000400367,ENSG00000095321
ENSP00000404405,ENSG00000095321
ENSP00000505259,ENSG00000095321
ENSP00000505435,ENSG00000095321
ENSP00000505542,ENSG00000095321
ENSP00000505817,ENSG00000095321
ENSP00000505897,ENSG00000095321
ENSP00000506267,ENSG00000095321
ENSP00000506286,ENSG00000095321
ENSP00000506533,ENSG00000095321
ENSP00000506574,ENSG00000095321
ENSP00000506678,ENSG00000095321
ENSP00000380780,ENSG00000142102
ENSP00000386297,ENSG00000142102
ENSP00000387099,ENSG00000142102
ENSP00000387185,ENSG00000142102
ENSP00000431881,ENSG00000142102
ENSP00000309270,ENSG00000175264
ENSP00000281031,ENSG00000151366
ENSP00000432253,ENSG00000151366
ENSP00000432739,ENSG00000151366
ENSP00000434262,ENSG00000151366
ENSP00000435017,ENSG00000151366
ENSP00000362097,ENSG00000164663
ENSP00000362101,ENSG00000164663
ENSP00000377797,ENSG00000164663
ENSP00000389842,ENSG00000164663
ENSP00000411603,ENSG00000164663
ENSP00000507239,ENSG00000164663
ENSP00000336729,ENSG00000100626
ENSP00000402970,ENSG00000100626
ENSP00000451200,ENSG00000100626
ENSP00000451420,ENSG00000100626
ENSP00000311750,ENSG00000174227
ENSP00000372494,ENSG00000174227
ENSP00000415203,ENSG00000174227
ENSP00000421550,ENSG00000174227
ENSP00000422410,ENSG00000174227
ENSP00000423596,ENSG00000174227
ENSP00000424619,ENSG00000174227
ENSP00000424800,ENSG00000174227
ENSP00000426002,ENSG00000174227
ENSP00000427069,ENSG00000174227
ENSP00000307911,ENSG00000175040
ENSP00000336580,ENSG00000123130
ENSP00000368597,ENSG00000123130
ENSP00000368605,ENSG00000123130
ENSP00000417778,ENSG00000123130
ENSP00000420238,ENSG00000123130
ENSP00000420490,ENSG00000123130
ENSP00000301788,ENSG00000168002
ENSP00000431624,ENSG00000168002
ENSP00000432198,ENSG00000168002
ENSP00000433529,ENSG00000168002
ENSP00000433877,ENSG00000168002
ENSP00000435669,ENSG00000168002
ENSP00000311326,ENSG00000121270
ENSP00000349017,ENSG00000121270
ENSP00000378230,ENSG00000121270
ENSP00000378231,ENSG00000121270
ENSP00000456268,ENSG00000121270
ENSP00000217740,ENSG00000101695
ENSP00000463935,ENSG00000101695
ENSP00000520722,ENSG00000101695
ENSP00000520723,ENSG00000101695
ENSP00000357807,ENSG00000196407
ENSP00000406809,ENSG00000196407
ENSP00000301825,ENSG00000168032
ENSP00000401565,ENSG00000168032
ENSP00000404671,ENSG00000168032
ENSP00000406555,ENSG00000168032
ENSP00000497683,ENSG00000168032
ENSP00000299427,ENSG00000166340
ENSP00000398136,ENSG00000166340
ENSP00000434647,ENSG00000166340
ENSP00000435001,ENSG00000166340
ENSP00000437066,ENSG00000166340
ENSP00000493574,ENSG00000166340
ENSP00000493657,ENSG00000166340
ENSP00000493706,ENSG00000166340
ENSP00000494085,ENSG00000166340
ENSP00000494165,ENSG00000166340
ENSP00000494324,ENSG00000166340
ENSP00000495058,ENSG00000166340
ENSP00000495558,ENSG00000166340
ENSP00000495849,ENSG00000166340
ENSP00000495893,ENSG00000166340
ENSP00000495895,ENSG00000166340
ENSP00000496133,ENSG00000166340
ENSP00000496372,ENSG00000166340
ENSP00000507321,ENSG00000166340
ENSP00000334553,ENSG00000100023
ENSP00000381812,ENSG00000100023
ENSP00000384299,ENSG00000100023
ENSP00000395181,ENSG00000100023
ENSP00000406745,ENSG00000100023
ENSP00000486725,ENSG00000100023
ENSP00000504893,ENSG00000100023
ENSP00000504929,ENSG00000100023
ENSP00000504937,ENSG00000100023
ENSP00000505019,ENSG00000100023
ENSP00000505107,ENSG00000100023
ENSP00000505216,ENSG00000100023
ENSP00000505533,ENSG00000100023
ENSP00000505778,ENSG00000100023
ENSP00000505910,ENSG00000100023
ENSP00000505978,ENSG00000100023
ENSP00000506123,ENSG00000100023
ENSP00000506144,ENSG00000100023
ENSP00000506158,ENSG00000100023
ENSP00000506196,ENSG00000100023
ENSP00000506219,ENSG00000100023
ENSP00000506328,ENSG00000100023
ENSP00000506368,ENSG00000100023
ENSP00000506542,ENSG00000100023
ENSP00000506723,ENSG00000100023
ENSP00000318944,ENSG00000131653
ENSP00000456034,ENSG00000131653
ENSP00000457735,ENSG00000131653
ENSP00000478515,ENSG00000131653
ENSP00000479297,ENSG00000131653
ENSP00000515903,ENSG00000131653
ENSP00000515904,ENSG00000131653
ENSP00000250498,ENSG00000129562
ENSP00000440242,ENSG00000129562
ENSP00000440821,ENSG00000129562
ENSP00000442074,ENSG00000129562
ENSP00000261699,ENSG00000087299
ENSP00000267436,ENSG00000087299
ENSP00000405559,ENSG00000087299
ENSP00000450494,ENSG00000087299
ENSP00000451194,ENSG00000087299
ENSP00000452483,ENSG00000087299
ENSP00000307218,ENSG00000171428
ENSP00000428270,ENSG00000171428
ENSP00000429341,ENSG00000171428
ENSP00000429407,ENSG00000171428
ENSP00000443194,ENSG00000171428
ENSP00000300061,ENSG00000166828
ENSP00000262746,ENSG00000117450
ENSP00000361150,ENSG00000117450
ENSP00000361152,ENSG00000117450
ENSP00000389047,ENSG00000117450
ENSP00000407034,ENSG00000117450
ENSP00000503140,ENSG00000117450
ENSP00000251363,ENSG00000090661
ENSP00000452753,ENSG00000090661
ENSP00000452910,ENSG00000090661
ENSP00000452920,ENSG00000090661
ENSP00000453388,ENSG00000090661
ENSP00000453509,ENSG00000090661
ENSP00000453796,ENSG00000090661
ENSP00000453815,ENSG00000090661
ENSP00000454122,ENSG00000090661
ENSP00000494079,ENSG00000175164
ENSP00000496236,ENSG00000175164
ENSP00000518221,ENSG00000175164
ENSP00000483018,ENSG00000175164
ENSP00000483265,ENSG00000175164
ENSP00000506089,ENSG00000175164
ENSP00000276833,ENSG00000147804
ENSP00000301305,ENSG00000147804
ENSP00000434512,ENSG00000147804
ENSP00000494227,ENSG00000147804
ENSP00000494311,ENSG00000147804
ENSP00000495648,ENSG00000147804
ENSP00000355377,ENSG00000162482
ENSP00000355330,ENSG00000198959
ENSP00000362502,ENSG00000198959
ENSP00000387642,ENSG00000198959
ENSP00000256830,ENSG00000049759
ENSP00000348847,ENSG00000049759
ENSP00000350569,ENSG00000049759
ENSP00000372301,ENSG00000049759
ENSP00000383199,ENSG00000049759
ENSP00000389406,ENSG00000049759
ENSP00000393395,ENSG00000049759
ENSP00000405440,ENSG00000049759
ENSP00000411947,ENSG00000049759
ENSP00000465669,ENSG00000049759
ENSP00000466776,ENSG00000049759
ENSP00000466789,ENSG00000049759
ENSP00000467072,ENSG00000049759
ENSP00000467768,ENSG00000049759
ENSP00000468332,ENSG00000049759
ENSP00000468546,ENSG00000049759
ENSP00000479462,ENSG00000049759
ENSP00000490696,ENSG00000049759
ENSP00000501665,ENSG00000049759
ENSP00000501840,ENSG00000049759
ENSP00000502003,ENSG00000049759
ENSP00000502105,ENSG00000049759
ENSP00000502133,ENSG00000049759
ENSP00000502309,ENSG00000049759
ENSP00000502325,ENSG00000049759
ENSP00000502361,ENSG00000049759
ENSP00000502428,ENSG00000049759
ENSP00000502649,ENSG00000049759
ENSP00000502688,ENSG00000049759
ENSP00000502761,ENSG00000049759
ENSP00000505573,ENSG00000049759
ENSP00000266014,ENSG00000016864
ENSP00000378263,ENSG00000016864
ENSP00000417713,ENSG00000016864
ENSP00000417858,ENSG00000016864
ENSP00000418300,ENSG00000016864
ENSP00000418853,ENSG00000016864
ENSP00000419094,ENSG00000016864
ENSP00000419612,ENSG00000016864
ENSP00000420286,ENSG00000016864
ENSP00000420462,ENSG00000016864
ENSP00000308591,ENSG00000175229
ENSP00000434829,ENSG00000175229
ENSP00000384400,ENSG00000100288
ENSP00000386329,ENSG00000040933
ENSP00000386704,ENSG00000040933
ENSP00000386777,ENSG00000040933
ENSP00000387294,ENSG00000040933
ENSP00000427722,ENSG00000040933
ENSP00000516656,ENSG00000040933
ENSP00000520525,ENSG00000040933
ENSP00000520526,ENSG00000040933
ENSP00000520532,ENSG00000040933
ENSP00000520533,ENSG00000040933
ENSP00000520534,ENSG00000040933
ENSP00000520535,ENSG00000040933
ENSP00000520536,ENSG00000040933
ENSP00000520537,ENSG00000040933
ENSP00000384513,ENSG00000138075
ENSP00000442024,ENSG00000125257
ENSP00000487081,ENSG00000125257
ENSP00000493766,ENSG00000125257
ENSP00000493861,ENSG00000125257
ENSP00000494431,ENSG00000125257
ENSP00000494609,ENSG00000125257
ENSP00000494751,ENSG00000125257
ENSP00000494938,ENSG00000125257
ENSP00000495513,ENSG00000125257
ENSP00000265395,ENSG00000106049
ENSP00000390205,ENSG00000106049
ENSP00000393365,ENSG00000106049
